customer_id,age,gender,tenure_months,city_tier,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,total_day_calls,total_eve_calls,total_night_calls,total_day_minutes,total_eve_minutes,total_night_minutes,total_day_charge,total_eve_charge,total_night_charge,total_monthly_charge,customer_service_calls,international_plan,international_calls,voicemail_plan,voicemail_messages,total_data_usage_gb,churned
CUST00119,58,Male,8,Tier-1,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,One year,No,Mailed check,156,16,65,225.68,169.33,167.86,18.92,13.39,10.86,55.06,8,No,0,No,0,84.03,No
CUST00120,71,Female,19,Tier-2,No phone service,No,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card,110,65,157,218.73,247.76,250.38,49.49,24.41,18.89,102.86,1,No,0,No,0,9.88,Yes
CUST00121,62,Female,65,Tier-1,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,67,6,48,185.07,203.35,236.12,44.24,36.98,18.23,48.23,9,Yes,17,Yes,20,32.11,No
CUST00122,74,Male,42,Tier-2,Yes,No,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,167,38,112,101.34,106.13,223.02,12.81,42.75,18.84,60.0,2,No,0,Yes,45,23.01,No
CUST00123,23,Male,39,Tier-1,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,27,96,181,128.98,268.13,216.51,29.98,42.72,9.23,66.7,1,No,0,Yes,10,67.89,No
CUST00124,31,Female,1,Tier-3,No phone service,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,84,156,132,192.8,247.89,189.55,28.96,37.8,6.89,70.3,9,No,0,No,0,75.36,Yes
CUST00125,66,Male,61,Tier-1,No,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,108,34,38,168.37,184.32,246.09,34.2,36.07,25.28,48.04,4,No,0,No,0,59.65,Yes
CUST00126,39,Female,33,Tier-1,No,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Two year,Yes,Mailed check,125,159,169,205.94,291.7,187.26,21.02,24.9,10.92,51.51,5,No,0,No,0,43.25,No
CUST00127,46,Female,13,Tier-3,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,161,92,175,156.66,215.07,237.88,33.55,29.55,9.91,65.49,9,No,0,Yes,48,49.85,Yes
CUST00128,60,Female,26,Tier-1,No,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,24,53,155,202.55,241.04,253.21,26.55,27.25,16.33,37.87,2,No,0,No,0,48.01,No
CUST00129,74,Female,36,Tier-3,No,DSL,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,115,56,48,140.3,166.83,185.26,19.22,23.11,8.73,42.94,6,No,0,No,0,76.92,No
CUST00130,77,Female,61,Tier-1,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card,47,152,163,172.86,272.79,235.23,30.84,44.1,17.05,52.08,6,No,0,No,0,65.78,No
CUST00131,79,Female,42,Tier-2,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,One year,No,Bank transfer,10,53,15,118.48,149.6,162.1,38.51,28.43,8.14,65.47,0,No,0,Yes,25,36.25,No
CUST00132,78,Male,45,Tier-3,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,148,121,109,173.16,131.64,242.41,35.52,36.26,11.52,73.73,3,No,0,No,0,25.35,Yes
CUST00133,67,Female,6,Tier-2,No phone service,No,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,109,186,156,244.84,163.84,211.7,35.92,38.95,18.01,80.63,2,No,0,Yes,14,42.35,Yes
CUST00134,77,Female,35,Tier-1,No,No,No,No,No internet service,Yes,No internet service,No internet service,One year,No,Bank transfer,158,151,113,98.41,255.67,201.76,12.49,14.72,11.67,62.46,2,No,0,No,0,27.82,No
CUST00135,22,Male,21,Tier-3,Yes,Fiber optic,Yes,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,131,112,169,184.59,279.87,196.69,41.9,41.71,17.79,62.59,4,No,0,Yes,24,36.94,Yes
CUST00136,34,Male,46,Tier-1,Yes,DSL,Yes,No,No,Yes,No internet service,No,One year,No,Credit card,147,177,111,50.34,97.48,229.48,34.39,31.34,16.07,79.54,0,No,0,No,0,55.34,No
CUST00137,79,Male,7,Tier-2,No,No,Yes,No internet service,No,No internet service,No,No,Two year,Yes,Electronic check,186,183,175,210.64,174.83,169.84,38.66,46.08,17.91,67.36,4,Yes,19,No,0,37.27,Yes
CUST00138,24,Female,58,Tier-1,No phone service,DSL,No internet service,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer,19,49,101,211.6,73.13,179.43,17.43,35.85,7.93,45.5,3,No,0,No,0,40.32,No
CUST00139,45,Female,62,Tier-1,No,No,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,No,Credit card,9,167,127,167.49,149.8,195.23,29.19,21.67,19.58,56.76,9,No,0,No,0,14.48,No
CUST00140,72,Male,13,Tier-3,Yes,No,Yes,No,No internet service,Yes,Yes,No,One year,No,Electronic check,136,39,147,150.83,182.4,305.29,48.43,35.87,10.99,69.96,1,Yes,6,No,0,42.14,Yes
CUST00141,31,Male,54,Tier-1,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Electronic check,38,71,24,106.09,248.1,211.63,4.26,27.46,16.07,77.43,5,No,0,No,0,45.6,Yes
CUST00142,22,Female,52,Tier-2,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,168,30,83,108.07,155.67,226.74,23.63,34.58,4.56,56.23,0,No,0,Yes,26,74.58,No
CUST00143,78,Female,2,Tier-3,Yes,DSL,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Credit card,144,29,102,141.33,230.37,189.18,41.31,37.5,15.66,58.89,2,No,0,No,0,87.05,Yes
CUST00144,61,Male,9,Tier-1,Yes,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Bank transfer,139,184,135,109.27,172.69,261.06,44.29,23.85,16.63,58.31,9,No,0,No,0,40.26,No
CUST00145,28,Female,49,Tier-1,No,No,No internet service,No,No internet service,Yes,No,No,One year,Yes,Electronic check,193,62,103,144.19,210.74,278.91,38.69,25.44,10.55,79.33,3,No,0,Yes,31,69.71,Yes
CUST00146,65,Female,63,Tier-3,Yes,DSL,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,113,131,165,166.2,142.62,204.26,28.13,13.7,21.03,76.66,7,No,0,No,0,-9.82,Yes
CUST00147,48,Female,12,Tier-3,No,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,One year,No,Credit card,86,175,182,142.78,152.65,207.38,40.19,32.91,12.92,71.16,0,Yes,14,No,0,51.54,No
CUST00148,40,Female,18,Tier-1,No,No,No internet service,No,Yes,No internet service,No internet service,Yes,One year,No,Credit card,103,150,191,139.16,242.97,223.34,31.77,20.88,9.86,63.54,5,No,0,Yes,47,60.13,No
CUST00149,78,Female,58,Tier-2,Yes,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer,161,30,51,151.17,176.62,146.18,36.45,33.06,13.73,67.2,2,No,0,No,0,54.43,Yes
CUST00150,31,Male,72,Tier-3,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,53,26,12,56.51,180.57,209.52,24.9,30.34,2.56,55.13,5,No,0,No,0,58.98,No
CUST00151,61,Male,35,Tier-1,Yes,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,99,162,159,118.16,107.11,279.8,53.33,49.55,10.48,54.38,3,No,0,Yes,15,42.87,No
CUST00152,26,Male,45,Tier-3,Yes,DSL,Yes,No internet service,No,No,No,No internet service,One year,No,Credit card,70,107,114,74.12,150.2,174.9,27.81,29.11,12.56,85.24,1,No,0,Yes,4,44.73,No
CUST00153,57,Female,6,Tier-1,No phone service,DSL,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Mailed check,122,190,66,176.91,241.53,146.72,22.78,23.35,16.35,69.53,2,No,0,No,0,73.86,No
CUST00154,58,Male,23,Tier-1,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,124,174,68,172.53,106.51,141.91,26.99,17.91,16.94,68.77,8,No,0,No,0,44.34,Yes
CUST00155,39,Male,7,Tier-1,Yes,No,No internet service,No internet service,No,No internet service,Yes,No,One year,Yes,Bank transfer,191,125,63,142.09,198.71,221.69,19.01,21.88,10.15,86.19,3,No,0,No,0,63.44,Yes
CUST00156,60,Male,63,Tier-1,Yes,No,Yes,Yes,No,No internet service,No,No,One year,No,Electronic check,119,35,7,50.73,169.5,233.87,29.89,23.43,5.34,54.87,3,No,0,No,0,34.5,No
CUST00157,49,Female,18,Tier-1,Yes,DSL,No,No internet service,Yes,No,No,Yes,One year,No,Electronic check,99,29,44,203.96,171.05,135.31,22.63,26.33,16.53,52.99,3,No,0,No,0,25.32,Yes
CUST00158,61,Female,42,Tier-2,No,No,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card,94,134,67,194.65,291.48,179.52,52.82,23.82,7.32,36.8,7,No,0,No,0,64.25,Yes
CUST00159,29,Male,65,Tier-2,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,180,105,198,179.32,180.19,177.34,39.02,46.88,23.12,78.76,5,No,0,Yes,24,67.89,Yes
CUST00160,33,Male,22,Tier-1,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card,106,26,40,70.28,284.68,259.76,29.38,42.29,18.45,81.6,3,Yes,1,No,0,59.56,Yes
CUST00161,54,Female,14,Tier-3,Yes,No,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,57,75,149,172.07,163.34,211.45,36.03,32.98,18.19,80.87,3,No,0,No,0,12.84,Yes
CUST00162,23,Female,16,Tier-3,No,No,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,86,141,60,106.08,181.1,211.57,27.84,21.27,19.41,75.82,0,Yes,2,No,0,62.93,Yes
CUST00163,42,Male,22,Tier-2,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,No,Credit card,68,88,71,135.86,169.05,198.42,40.69,30.91,12.19,80.22,0,No,0,No,0,55.49,Yes
CUST00164,21,Male,19,Tier-2,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No,One year,No,Mailed check,172,170,140,206.23,236.52,195.97,23.65,37.04,16.4,42.45,9,Yes,10,Yes,8,10.97,No
CUST00165,44,Male,38,Tier-2,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card,18,191,133,108.11,146.03,241.82,33.45,42.87,10.99,85.49,6,No,0,Yes,25,54.78,No
CUST00166,71,Male,4,Tier-1,Yes,No,Yes,No internet service,No,Yes,No internet service,No,Two year,No,Mailed check,48,6,109,101.08,127.44,271.71,37.71,12.4,20.33,57.18,2,Yes,13,Yes,29,54.99,Yes
CUST00167,59,Male,47,Tier-2,No,DSL,No internet service,No,No,Yes,Yes,No internet service,One year,Yes,Mailed check,165,63,86,229.08,170.82,185.16,24.3,22.34,10.02,65.97,3,No,0,Yes,33,42.84,No
CUST00168,25,Male,24,Tier-3,Yes,Fiber optic,No,No,No,No,Yes,No internet service,One year,No,Mailed check,177,122,42,193.08,206.95,121.15,29.26,29.24,24.86,44.21,0,No,0,No,0,33.94,No
CUST00169,24,Male,1,Tier-1,Yes,No,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,No,Bank transfer,89,86,89,177.98,159.32,194.93,56.34,35.32,15.93,72.09,0,Yes,11,No,0,40.14,Yes
CUST00170,69,Male,44,Tier-1,No,No,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,2,134,170,230.92,186.95,186.77,23.6,21.83,11.17,65.09,1,No,0,No,0,22.74,No
CUST00171,75,Male,22,Tier-1,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,196,41,52,72.78,206.61,170.37,17.84,27.9,12.41,56.78,2,Yes,14,No,0,54.7,No
CUST00172,33,Male,67,Tier-3,No,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,59,77,76,180.42,226.22,202.86,10.39,24.36,9.22,98.84,0,Yes,11,No,0,68.48,No
CUST00173,42,Female,62,Tier-1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,One year,No,Mailed check,77,27,145,101.89,225.12,192.05,25.29,44.5,19.76,92.46,3,Yes,1,Yes,25,41.63,Yes
CUST00174,35,Female,45,Tier-2,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,62,75,113,223.32,263.52,176.89,31.12,30.46,14.61,91.38,0,No,0,No,0,68.15,No
CUST00175,66,Male,26,Tier-3,No,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,126,167,79,201.81,276.77,166.63,42.82,36.33,17.54,89.46,9,No,0,No,0,52.08,Yes
CUST00176,32,Male,21,Tier-2,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,150,90,44,123.16,235.81,170.24,19.58,42.26,12.27,87.84,4,No,0,No,0,49.3,Yes
CUST00177,58,Female,38,Tier-1,No,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,74,141,65,105.44,196.91,242.63,35.79,4.89,14.81,65.75,0,No,0,No,0,92.41,Yes
CUST00178,50,Female,55,Tier-1,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,88,124,44,72.2,293.14,163.75,15.11,30.94,11.4,41.55,8,No,0,No,0,54.0,No
CUST00179,37,Male,18,Tier-3,No,DSL,No internet service,Yes,No internet service,Yes,No,No,One year,No,Mailed check,92,12,3,182.47,181.8,186.17,25.26,26.34,15.0,82.26,4,No,0,No,0,59.02,Yes
CUST00180,68,Male,31,Tier-3,No,No,No internet service,No internet service,No internet service,No,Yes,No internet service,One year,No,Credit card,182,129,152,176.55,281.12,201.11,23.13,12.21,21.45,76.46,2,No,0,Yes,46,20.78,No
CUST00181,55,Female,7,Tier-1,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,48,143,110,190.09,170.15,209.08,59.21,20.87,11.5,78.24,5,No,0,No,0,34.82,Yes
CUST00182,28,Female,61,Tier-1,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,89,175,20,95.29,237.8,247.37,22.4,31.78,21.33,87.3,2,Yes,7,No,0,35.91,No
CUST00183,53,Male,59,Tier-2,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer,175,132,47,176.67,241.97,260.91,38.72,26.85,12.14,69.99,1,No,0,No,0,71.15,No
CUST00184,51,Female,61,Tier-1,No,DSL,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,115,12,0,85.66,205.4,192.92,23.29,28.71,11.96,28.82,4,No,0,No,0,24.81,Yes
CUST00185,72,Female,4,Tier-2,Yes,No,Yes,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,93,133,80,149.86,201.05,188.58,15.91,25.91,17.39,75.19,6,No,0,No,0,62.4,Yes
CUST00186,45,Female,55,Tier-1,No,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,69,61,33,144.68,177.31,171.3,49.04,23.95,20.69,65.42,6,No,0,Yes,33,71.86,Yes
CUST00187,69,Female,29,Tier-2,No,No,No,No,Yes,No internet service,No,No,Two year,No,Electronic check,77,8,174,78.94,174.14,173.73,19.36,22.1,16.18,45.11,6,No,0,No,0,70.6,No
CUST00188,72,Female,17,Tier-1,No,No,Yes,No internet service,No internet service,No,No,Yes,One year,Yes,Credit card,109,183,21,100.81,249.54,195.38,23.63,34.2,11.03,23.38,9,No,0,No,0,24.18,Yes
CUST00189,21,Female,16,Tier-1,No phone service,No,No,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,146,1,9,138.24,131.93,223.9,47.48,20.5,13.78,50.84,2,No,0,No,0,70.38,Yes
CUST00190,74,Male,61,Tier-2,No,No,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,121,96,79,147.76,209.13,166.49,18.24,34.88,20.91,72.21,6,No,0,No,0,73.43,No
CUST00191,68,Male,42,Tier-2,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,55,40,31,204.54,176.85,192.5,24.75,34.94,21.48,48.39,5,Yes,0,No,0,21.34,No
CUST00192,49,Male,62,Tier-3,No phone service,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,67,80,16,183.14,159.64,250.17,45.45,54.14,12.65,58.56,4,No,0,Yes,13,52.44,Yes
CUST00193,32,Female,19,Tier-1,No,No,No internet service,No,No,Yes,No,No,Two year,No,Bank transfer,25,153,153,186.44,130.13,178.26,31.06,38.25,11.99,38.75,7,No,0,No,0,59.25,Yes
CUST00194,18,Male,25,Tier-2,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,143,185,199,112.9,264.58,143.23,32.97,46.21,11.73,51.04,9,Yes,19,Yes,3,59.76,No
CUST00195,61,Female,21,Tier-1,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer,167,65,86,187.63,140.63,209.08,34.74,22.79,22.59,74.88,1,No,0,No,0,74.3,Yes
CUST00196,68,Female,71,Tier-2,No phone service,No,No internet service,No,No internet service,No,No,No,One year,No,Electronic check,18,5,83,176.88,221.41,186.0,35.15,21.66,25.92,73.56,5,No,0,Yes,20,24.42,No
CUST00197,61,Male,34,Tier-1,Yes,No,No internet service,Yes,No internet service,Yes,No,No,One year,No,Electronic check,121,144,144,179.0,227.17,165.25,35.47,21.42,17.83,69.52,1,No,0,No,0,49.44,No
CUST00198,28,Female,53,Tier-2,No,Fiber optic,No internet service,No,No,No,Yes,No internet service,Two year,Yes,Credit card,111,7,35,143.66,158.7,161.99,34.44,12.98,17.75,62.08,7,No,0,Yes,25,88.65,Yes
CUST00199,67,Female,24,Tier-1,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,119,199,148,269.54,218.85,195.0,22.4,28.73,11.42,55.85,8,No,0,Yes,25,18.09,No
CUST00200,19,Female,47,Tier-2,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,83,34,178,234.23,292.19,138.24,27.24,21.84,16.09,60.1,1,No,0,No,0,27.56,No
CUST00201,71,Female,65,Tier-1,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,33,52,135,159.15,136.54,146.82,20.45,30.37,16.81,68.36,1,No,0,No,0,36.11,No
CUST00202,22,Male,52,Tier-2,No,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,180,109,177,145.84,260.59,151.73,39.1,15.35,13.09,49.4,3,No,0,No,0,83.57,No
CUST00203,78,Male,68,Tier-3,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,158,52,105,147.06,174.75,203.98,30.8,21.41,13.97,76.4,7,Yes,1,No,0,51.31,No
CUST00204,25,Male,51,Tier-1,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,One year,No,Credit card,120,142,165,106.85,118.85,162.94,28.67,26.27,7.79,57.14,4,No,0,No,0,37.11,Yes
CUST00205,67,Male,28,Tier-1,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,One year,Yes,Bank transfer,75,115,68,105.88,128.82,160.43,47.96,37.97,18.18,40.65,6,Yes,7,No,0,56.79,No
CUST00206,30,Male,27,Tier-2,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,191,157,163,189.74,253.98,152.46,26.86,34.2,12.28,78.97,4,No,0,No,0,46.42,Yes
CUST00207,51,Female,69,Tier-1,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,41,40,196,68.47,183.46,266.89,19.34,30.61,15.56,70.66,4,Yes,16,No,0,30.73,Yes
CUST00208,73,Male,62,Tier-2,No,No,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,176,35,121,153.23,116.64,203.13,36.79,29.81,15.33,55.52,8,No,0,Yes,17,51.8,Yes
CUST00209,57,Male,25,Tier-2,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,54,179,171,137.18,173.1,239.89,30.45,35.58,24.28,57.77,0,No,0,No,0,12.81,No
CUST00210,21,Male,24,Tier-2,Yes,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card,145,169,56,107.86,219.31,215.56,29.38,28.22,22.21,66.01,3,No,0,Yes,0,56.9,No
CUST00211,56,Male,44,Tier-2,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,161,70,163,145.41,155.61,249.88,37.6,27.08,14.7,72.4,1,No,0,No,0,44.26,Yes
CUST00212,22,Female,50,Tier-1,Yes,No,No,No,No,Yes,No,No internet service,Two year,Yes,Credit card,123,139,102,83.95,93.82,214.48,37.79,18.9,18.8,87.94,6,No,0,Yes,49,50.92,No
CUST00213,20,Female,51,Tier-1,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer,75,92,175,114.21,159.28,150.37,37.99,39.36,15.02,61.36,4,No,0,No,0,68.68,Yes
CUST00214,31,Male,27,Tier-2,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,163,98,80,63.94,154.19,252.33,39.37,24.11,12.67,38.18,7,No,0,No,0,65.2,Yes
CUST00215,20,Female,5,Tier-2,No,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,125,70,116,247.42,251.26,167.31,29.53,14.18,10.3,56.59,3,No,0,Yes,24,50.55,No
CUST00216,39,Female,72,Tier-2,No,No,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,51,32,21,119.4,237.83,199.88,19.57,20.97,13.59,62.03,5,Yes,1,No,0,72.32,No
CUST00217,44,Female,7,Tier-1,Yes,DSL,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Bank transfer,52,186,37,208.44,179.38,197.64,57.66,32.68,13.81,46.38,2,No,0,No,0,59.6,Yes
CUST00218,53,Male,65,Tier-2,Yes,No,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,34,158,155,122.92,196.42,254.09,26.27,48.48,14.48,55.48,5,No,0,No,0,40.87,No
CUST00219,78,Male,26,Tier-1,Yes,DSL,No internet service,No,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,14,122,143,155.12,175.86,110.94,32.27,24.38,12.23,75.44,5,No,0,No,0,5.39,Yes
CUST00220,48,Female,9,Tier-1,No phone service,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,153,137,28,182.05,219.72,180.16,28.69,35.66,15.36,49.02,5,No,0,No,0,25.06,Yes
CUST00221,22,Female,7,Tier-2,Yes,DSL,No internet service,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,104,26,57,169.15,159.76,142.68,48.67,42.43,18.54,79.69,6,No,0,No,0,59.32,No
